Label,H_mean,S_mean,V_mean
malauhog,33.9011081,132.2404934630102,76.07483658
malauhog,41.21079799107143,117.10309709821429,67.28280452806122
malauhog,31.539979272959183,172.77144451530611,144.31150350765307
malauhog,10.310108418367347,34.89297672193877,20.103934151785715
malauhog,34.25478316326531,92.86150749362245,114.95380261479592
malauhog,42.68861607142857,117.21027981505102,76.12942443
malauhog,30.696488360969386,87.41446109693878,57.133171237244895
malauhog,37.985032684948976,164.96428571428572,94.13731664540816
malauhog,6.343590561,21.374262595663264,14.154755261479592
malauhog,29.296476403061224,91.94822225765306,57.84165736607143
malauhog,36.169842155612244,135.99539620535714,69.81634646045919
malauhog,15.84994818239796,55.99041374362245,42.08731265943877
malauhog,39.57577327806123,104.04542012117346,56.02122529
malauhog,43.205197704081634,148.26508689413265,143.87788982780611
malauhog,36.99346301020408,112.44555165816327,114.91274713010205
malauhog,37.43648357780612,109.1907884247449,75.66822783801021
malauhog,33.90045041454081,151.48688616071428,83.09173708545919
malauhog,30.087711256377553,176.73096699617346,130.88077965561226
malauhog,31.408282844387756,182.19182477678572,149.77475286989795
malauhog,36.68873565,101.04946588010205,59.871751434948976
malauhog,36.33330676020408,165.0676817602041,96.84865274234694
malauhog,42.09115911989796,111.58242984693878,89.36989795918367
malauhog,44.96265146683673,144.95083306760205,147.3124003507653
malauhog,35.947544642857146,102.0121771364796,123.08944515306122
malauhog,31.045400191326532,101.55046237244898,109.2037428252551
malauhog,27.603694993622447,145.0940090880102,64.97265625
malauhog,33.45918367346939,147.78324298469389,79.07605229591837
malauhog,37.58525988520408,169.1512077487245,88.19078842
malauhog,13.965601084183673,52.07065130739796,31.886977838010203
malauhog,30.996233258928573,176.58039700255102,122.86407844387755
malauhog,32.04378587372449,135.6273118622449,115.66725127551021
malauhog,6.577427455357143,27.358876753826532,13.280313297193878
malauhog,12.22899394132653,44.10176179846939,26.696448501275512
malauhog,32.17143654336735,96.55695950255102,111.98722496811224
malauhog,32.62587691326531,129.5947863520408,76.32838408801021
malauhog,32.99467873086735,91.50629783163265,59.777762276785715
malauhog,8.897062340561224,43.75797193877551,26.883649553571427
malauhog,38.40533322704081,169.7647082270408,101.3061822385204
malauhog,31.445412149234695,173.13787468112244,134.9987643494898
malauhog,35.13651945153061,102.0840840242347,62.346460459183675
malauhog,33.28485730229592,133.18773915816325,68.91103316
malauhog,24.99091198979592,75.02943638392857,34.22026466836735
malauhog,32.16759008290816,116.7933274872449,88.82112962372449
malauhog,27.333924585459183,86.33047672193878,53.48377710459184
malauhog,51.923469387755105,135.79061702806123,75.83830915178571
malauhog,10.644471460459183,49.86688855229592,30.079918686224488
malauhog,38.926199776785715,173.54227120535714,103.40250318877551
malauhog,32.902463329081634,128.10815927933675,77.59412866709184
malauhog,36.80620216836735,105.42687739158163,116.70974170918367
malauhog,8.238620057,34.00454400510204,16.763811383928573
malauhog,49.64935427295919,105.4627909757653,104.26987005739795
malauhog,26.571249202806122,122.75294961734694,65.03820551658163
malauhog,37.03509646045919,137.43227838010205,91.35046635841837
malauhog,44.46601961096939,148.0852598852041,143.17036033163265
malauhog,30.867625956632654,168.2196269132653,74.29310825892857
malauhog,41.670619419642854,168.5831672512755,133.9520487882653
malauhog,35.638552295918366,161.6358418367347,85.58665497448979
malauhog,19.23080755739796,83.24730947066327,36.210578762755105
malauhog,35.86210538903061,137.83390465561226,78.86053093112245
malauhog,12.730767697704081,51.919224330357146,31.09275350765306
malauhog,36.62517936862245,111.01883370535714,110.21954719387755
malauhog,35.978296396683675,104.81050701530613,119.16625478316327
malauhog,36.17655851403061,132.9042969,82.71301020408163
malauhog,34.075275031887756,96.08908641581633,61.290736607142854
malauhog,12.48778300382653,51.72544642857143,31.33986367984694
malauhog,33.76157924107143,132.70567602040816,97.81461256377551
malauhog,41.11517458545919,170.22038424744898,134.95011559311226
malauhog,38.471799266581634,143.99382174744898,119.37743144132654
malauhog,31.634964923469386,166.66248804209184,100.25607860331633
malauhog,36.15371890943877,102.62673389668367,119.40603077168367
malauhog,36.64281728316327,106.60877710459184,118.27289939413265
malauhog,39.249302455357146,99.68168048469387,83.25185348
malauhog,30.624302455357142,144.7845384247449,78.09105947066327
malauhog,35.177415497448976,99.56819993622449,113.10658482142857
malauhog,47.141681281887756,165.43227838010205,119.84386957908163
malauhog,30.130002391581634,89.70182955994898,55.68349410076531
malauhog,10.67594068877551,37.52798150510204,21.233856823979593
malauhog,43.17494419642857,154.78435905612244,137.75701530612244
malauhog,27.15302136479592,88.37278778698979,69.53115035
malauhog,32.23525191326531,146.79426419005102,78.14158163265306
malauhog,38.18265704719388,130.9425422512755,114.75029894770408
malakatad,15.085797991071429,142.75534119897958,143.02674585459184
malakatad,15.242167570153061,144.65668845663265,142.53758769132654
malakatad,15.186264349489797,143.90872130102042,142.80151865433675
malakatad,9.606465242346939,62.88775510204081,34.911989795918366
malakatad,9.744439572704081,62.15971779336735,34.79970503826531
malakatad,10.689911511479592,72.90864158163265,35.77784199617347
malakatad,17.936583227040817,88.84253427933673,84.92727599
malakatad,11.102778220663266,72.06168287627551,35.65447624362245
malakatad,17.05504624,128.26594387755102,130.75073740433675
malakatad,16.022879464285715,79.07176737882654,87.08637595663265
malakatad,9.912926499,82.6939772,47.405492665816325
malakatad,20.9661790497449,99.19321986607143,45.67918925382653
malakatad,12.696029974489797,70.76771763392857,35.097098214285715
malakatad,11.196229272959183,56.62910554846939,61.793825733418366
malakatad,17.909956951530614,85.74394132653062,147.0964205994898
malakatad,14.067602040816327,141.3220065369898,129.70591517857142
malakatad,16.9827806122449,95.75912786989795,79.78421954719387
malakatad,3.6526626275510203,20.802176339285715,3.8896484375
malakatad,11.516163105867347,71.27702487244898,59.397441007653065
malakatad,18.678651147959183,87.55817522321429,145.38530373086735
malakatad,14.595822704081632,115.8101881377551,51.414182079081634
malakatad,14.101363201530612,107.40862165178571,52.83832908163265
malakatad,15.60678411989796,84.46187420280613,72.84624123086735
malakatad,20.790856186224488,104.36118861607143,113.13751594387755
malakatad,15.897739955357142,107.15017139668367,159.0742785395408
malakatad,15.834881218112244,110.02790178571429,39.35259885204081
malakatad,20.491669323979593,103.56768176020408,113.3203125
malakatad,12.454619738520408,48.66493941326531,32.51221699617347
malakatad,4.392598054846939,22.63311144770408,8.90704719387755
malakatad,17.0550462372449,128.26594387755102,130.75073740433675
malakatad,8.128208705357142,59.40866151147959,37.137416294642854
malakatad,12.625358737244898,68.63952885841837,35.67705676020408
malakatad,13.29998405612245,137.55177774234693,87.66860650510205
malakatad,6.365872130102041,32.60630580357143,10.275450414540817
malakatad,9.107461734693878,37.792311065051024,20.0589524872449
malakatad,17.719666772959183,133.18166055484693,129.0124362244898
malakatad,9.0341796875,39.56630660076531,39.67476482780612
malakatad,4.88671875,24.351502710459183,17.00681600765306
malakatad,18.992446588010203,89.29896763392857,61.98618861607143
malakatad,10.152044802295919,43.92406728316327,19.440170599489797
malakatad,9.953981983418368,50.96530213647959,35.92861128826531
malakatad,13.35024713010204,80.64775988520408,64.21542171556122
malakatad,7.57649075255102,55.72285554846939,59.28310347576531
malakatad,10.39110331632653,56.03402024872449,35.547572544642854
malakatad,20.82846380739796,102.20384247448979,63.697684151785715
malakatad,11.889110331632653,96.60229990433673,53.5061184630102
malakatad,10.06622688137755,53.351442920918366,21.411551339285715
malakatad,15.297173947704081,102.51576450892857,161.0262675382653
malakatad,13.591816804846939,101.21795280612245,40.68710140306123
malakatad,8.301040338010203,63.10584741709184,59.663006218112244
malakatad,9.182537468112244,66.88909040178571,36.39166135204081
malakatad,13.190290178571429,67.95683195153062,61.70589524872449
malakatad,11.400988520408163,72.46733498086735,65.23246173469387
malakatad,15.52311862244898,102.74356265943878,160.93227838010205
malakatad,10.436742665816327,56.07599250637755,35.762376434948976
malakatad,11.25847018494898,69.16551737882654,62.73443478954081
malakatad,12.92464524872449,136.25131536989795,87.93166055484694
malakatad,26.744180484693878,140.51413026147958,78.02499202806122
malakatad,11.34229512117347,94.85421316964286,54.101482780612244
malakatad,15.731744260204081,88.38570232780613,78.59349091198979
malakatad,18.72686144770408,100.8228834502551,83.74898357780613
malakatad,10.951231664540817,42.869140625,33.397580516581634
malakatad,20.6859056122449,97.53358179209184,74.3524394132653
malakatad,16.69306042729592,81.65266262755102,61.18379304846939
malakatad,9.41635443239796,47.08207110969388,23.046356823979593
malakatad,9.304229113520408,47.540357940051024,35.553591358418366
malakatad,11.493921396683673,73.29960538903062,64.95093271683673
malakatad,24.348353794642858,127.50001992984694,78.88693797831633
malakatad,9.479073660714286,59.36732700892857,43.96739477040816
malakatad,11.277642697704081,69.02750318877551,63.52676578443877
malakatad,7.021185427295919,34.533561862244895,23.794862085459183
malakatad,11.91944355867347,82.43257732780613,53.59062101403061
malakatad,13.748604910714286,79.39919483418367,35.658203125
malakatad,9.629603794642858,75.88066007653062,59.65509406887755
malakatad,15.546615911989797,77.5023118622449,53.18720105229592
malakatad,7.045938297193878,86.44003109056122,55.7421875
malakatad,18.635343590561224,129.50902822066325,78.13263313137755
malakatad,6.364855707908164,42.64010682397959,21.630440848214285
malakatad,16.92869100765306,101.79711415816327,95.34952965561224
malakatad,16.61848294005102,54.743781887755105,35.99515704719388
malakatad,5.218789859693878,44.98935746173469,36.97694116709184
malakatad,13.738301179846939,131.1400071747449,94.287109375
malakatad,12.452766262755102,68.8182597257653,68.40007174744898
malakatad,9.728117028061224,56.920280612244895,37.212033641581634
malakatad,16.917171556122447,114.90636957908163,98.28023357780613
malakatad,23.871970663265305,152.0130540497449,138.21466438137756
malakatad,15.736069036989797,156.18690210459184,96.23909837372449
malakatad,10.613380899234693,46.62226961096939,57.615593112244895
malakatad,20.2369459502551,164.44282126913265,85.32204639668367
malakatad,10.77963568239796,67.5234375,43.512575733418366
malakatad,11.694575095663266,80.06114477040816,64.46095742984694
malakatad,11.613360969387756,81.31102519132654,53.57948022959184
malakatad,17.104751275510203,190.8400430484694,191.12974330357142
malakatad,12.742725605867347,50.86850286989796,93.4399713010204
malakatad,20.500259088010203,126.7711256377551,67.89343510841837
malakatad,15.34375,119.97313456632654,79.00215242346938
malakatad,13.22526705994898,80.83512037627551,62.68807796556123
malakatad,17.470742984693878,79.63956871811224,58.321408641581634
malakatad,16.303113042091837,123.33242984693878,117.58252949617346
malakatad,7.862703284438775,64.04043765943878,50.803591358418366
malakatad,16.671077806122447,118.4322584502551,114.60178172831633
malakatad,13.83725286989796,133.84793526785714,156.39405293367346
malakatad,7.290138711734694,45.57816485969388,51.81927614795919
malakatad,10.297154017857142,59.47520727040816,39.67434630102041
malakatad,11.336615114795919,73.57979910714286,62.06588807397959
malakatad,10.370695153061224,59.53226642219388,68.13719706632654
malakatad,15.884765625,129.97012515943877,105.03679049744898
malakatad,13.82308274872449,70.40977758290816,60.05570392219388
malakatad,22.3046875,212.75803172831633,200.98708545918367
malakatad,14.228376116071429,141.62230947066325,128.84915098852042
malakatad,4.863301179846939,29.563077965561224,9.973871970663266
malakatad,13.066525829081632,60.860271843112244,201.76616310586735
malakatad,14.236049107142858,140.7743542729592,87.20059390943878
malakatad,9.96793287627551,78.35487085459184,83.71257174744898
malakatad,4.88054049744898,32.91625478316327,19.071129623724488
malakatad,17.684450733418366,115.32033242984694,94.55963010204081
malakatad,8.88982780612245,69.46869021045919,54.8469387755102
malakatad,13.41974250637755,80.05476721938776,73.8564453125
malakatad,13.7333984375,131.2120735012755,127.30590322066327
malakatad,20.560008769132654,113.51831552933673,112.65425701530613
malakatad,15.647102200255102,92.09335140306122,81.51257573341837
malakatad,9.433693399234693,78.13490513392857,70.8870774872449
malakatad,8.973871970663266,61.11079001913265,40.5905612244898
malakatad,6.48323899872449,48.48712531887755,22.270607461734695
malakatad,9.559988839285714,45.959402901785715,25.336156728316325
malakatad,14.071647799744898,103.18459024234694,103.6166693239796
malakatad,8.635981345663266,86.41340481505102,52.35142299107143
malakatad,12.588747608418368,101.24226721938776,96.27752311862245
malakatad,17.403041294642858,116.77449378188776,76.75651705994898
malakatad,10.403698979591837,57.086256377551024,39.4733737244898
malakatad,10.782286352040817,84.17799346301021,89.2612603635204
malakatad,17.25974569515306,138.03850446428572,112.91906489158163
malakatad,11.002491230867347,83.86660953443878,58.05970982142857
malakatad,12.698042889030612,66.04721380739795,44.30741788903061
malakatad,12.452766262755102,68.8182597257653,68.40007174744898
malakatad,9.728117028061224,56.920280612244895,37.212033641581634
malakatad,13.738301179846939,131.1400071747449,94.287109375
malakatad,15.34375,119.97313456632654,79.00215242346938
malakatad,11.613360969387756,81.31102519132654,53.57948022959184
malakatad,20.2369459502551,164.44282126913265,85.32204639668367
malakatad,5.820352359693878,46.47710060586735,37.11391900510204
malakatad,13.26871412627551,158.58976403061226,140.6249003507653
malakatad,11.694575095663266,80.06114477040816,64.46095742984694
malakatad,20.433872767857142,115.98736447704081,187.3447265625
malakatad,7.862703284438775,64.04043765943878,50.803591358418366
malakatad,2.9063097895408165,16.51630261479592,9.479292889030612
malakatad,15.884765625,129.97012515943877,105.03679049744898
malakatad,10.370695153061224,59.53226642219388,68.13719706632654
malakatad,11.336615114795919,73.57979910714286,62.06588807397959
malakatad,16.650609853316325,98.2153021364796,43.45804767219388
